InvoiceNumber	Date	ProductCode	TotalCost	TotalSalesAmount	SalesPersonCode	FirstName	LastName	Country
INV1621	2015/12/9	ACCE3830	1174.485	1565.98	usr021	Doris	Jones	Malaysia
INV1650	2014/5/8	BIKE3530	4294.5	5726	usr026	Ralph	Ramos	Malaysia
INV1673	2014/1/29	ACCE3980	5497.5375	7330.05	usr040	Judy	Snyder	Malaysia
INV1675	2013/12/27	BIKE3530	1073.625	1431.5	usr027	Patricia	Jacobs	Malaysia
INV1690	2014/1/15	BIKE3680	758.745	1011.66	usr026	Ralph	Ramos	Malaysia
INV1697	2014/11/20	BIKE3680	252.915	337.22	usr045	Frances	Walker	Malaysia
INV1703	2014/5/1	ACCE3830	2348.97	3131.96	usr045	Frances	Walker	Malaysia
INV1707	2015/3/26	ACCE3980	5497.5375	7330.05	usr045	Frances	Walker	Malaysia
INV1713	2015/6/19	BIKE3680	505.83	674.44	usr017	Donald	Thomas	Malaysia
INV1723	2015/7/12	BIKE4620	187.3425	249.79	usr005	Annie	Fox	Malaysia
INV1756	2015/8/17	ACCE3830	2348.97	3131.96	usr007	Christina	Cook	Malaysia
INV1763	2014/10/1	ACCE3830	587.2425	782.99	usr034	Gloria	Fisher	Malaysia
INV1777	2015/11/21	BIKE4620	936.7125	1248.95	usr041	Lillian	Mills	Malaysia
INV1829	2013/11/21	BIKE3680	1011.66	1348.88	usr015	Melissa	Lynch	Malaysia
INV1840	2015/2/18	BIKE3530	5368.125	7157.5	usr022	Elizabeth	Weaver	Malaysia
INV1851	2013/7/17	ACCE3980	5497.5375	7330.05	usr024	Barbara	Martinez	Malaysia
INV1881	2016/4/14	ACCE3830	1761.7275	2348.97	usr028	Jennifer	Bell	Malaysia
INV1882	2014/1/19	BIKE3530	4294.5	5726	usr049	Rose	Stone	Malaysia
INV1893	2015/1/9	BIKE3530	1073.625	1431.5	usr038	Douglas	Jenkins	Malaysia
INV1915	2016/2/7	BIKE3530	4294.5	5726	usr045	Frances	Walker	Malaysia
INV1923	2013/11/16	BIKE3530	4294.5	5726	usr034	Gloria	Fisher	Malaysia
INV1949	2015/6/23	BIKE3530	1073.625	1431.5	usr042	Jessica	Larson	Malaysia
INV1958	2013/7/6	ACCE3980	7330.05	9773.4	usr010	Gregory	Sanders	Malaysia
INV1966	2015/8/27	ACCE3980	5497.5375	7330.05	usr033	Keith	Cox	Malaysia
INV1973	2015/9/20	BIKE3530	2147.25	2863	usr033	Keith	Cox	Malaysia
INV1991	2013/8/3	BIKE3530	2147.25	2863	usr001	Elizabeth	Hayes	Malaysia
INV2079	2014/4/29	BIKE4620	936.7125	1248.95	usr028	Jennifer	Bell	Malaysia
INV2083	2013/8/21	ACCE3830	1761.7275	2348.97	usr048	Debra	Riley	Malaysia
INV2096	2014/1/6	BIKE4620	187.3425	249.79	usr014	Joe	Warren	Malaysia
INV2099	2013/3/9	BIKE4620	749.37	999.16	usr004	Willie	Montgomery	Malaysia
INV2185	2013/5/4	ACCE3830	587.2425	782.99	usr041	Lillian	Mills	Malaysia
INV2186	2013/2/12	BIKE4620	562.0275	749.37	usr012	Terry	Ruiz	Malaysia
INV2202	2016/2/16	BIKE4620	562.0275	749.37	usr029	Kelly	Howell	Malaysia
INV2224	2015/10/28	ACCE3830	1761.7275	2348.97	usr029	Kelly	Howell	Malaysia
INV2227	2013/4/1	BIKE4620	562.0275	749.37	usr034	Gloria	Fisher	Malaysia
INV2252	2015/8/16	ACCE3980	1832.5125	2443.35	usr008	Rachel	Arnold	Malaysia
INV2276	2013/3/6	BIKE4620	749.37	999.16	usr017	Donald	Thomas	Malaysia
INV2293	2015/7/30	ACCE3830	1761.7275	2348.97	usr029	Kelly	Howell	Malaysia
INV2294	2016/4/4	BIKE3530	5368.125	7157.5	usr023	Randy	Brown	Malaysia
INV2299	2015/10/7	BIKE3530	5368.125	7157.5	usr034	Gloria	Fisher	Malaysia
INV2305	2015/6/19	BIKE3680	505.83	674.44	usr021	Doris	Jones	Malaysia
INV2306	2015/6/16	ACCE3980	3665.025	4886.7	usr035	Willie	Jackson	Malaysia
INV2307	2014/9/19	BIKE3680	1264.575	1686.1	usr024	Barbara	Martinez	Malaysia
INV2314	2014/6/27	ACCE3830	1174.485	1565.98	usr019	William	Grant	Malaysia
INV2317	2015/11/3	ACCE3980	5497.5375	7330.05	usr028	Jennifer	Bell	Malaysia
INV2363	2013/6/2	ACCE3980	7330.05	9773.4	usr039	Samuel	Cruz	Malaysia
INV2391	2015/12/29	ACCE3830	2936.2125	3914.95	usr043	Raymond	Johnston	Malaysia
INV2410	2015/2/18	BIKE3680	252.915	337.22	usr027	Patricia	Jacobs	Malaysia
INV2423	2013/11/24	BIKE3530	2147.25	2863	usr050	Maria	Stanley	Malaysia
INV2433	2015/7/20	ACCE3830	2936.2125	3914.95	usr044	Clarence	Ortiz	Malaysia
INV2440	2016/1/23	ACCE3830	587.2425	782.99	usr033	Keith	Cox	Malaysia
INV2471	2013/11/23	ACCE3830	2348.97	3131.96	usr012	Terry	Ruiz	Malaysia
INV2480	2015/7/6	BIKE3680	1264.575	1686.1	usr040	Judy	Snyder	Malaysia
INV2507	2014/9/20	ACCE3980	3665.025	4886.7	usr026	Ralph	Ramos	Malaysia
INV2546	2015/10/28	ACCE3830	2936.2125	3914.95	usr008	Rachel	Arnold	Malaysia
INV2558	2013/5/30	BIKE3680	1264.575	1686.1	usr049	Rose	Stone	Malaysia
INV2568	2014/2/18	BIKE3530	1073.625	1431.5	usr033	Keith	Cox	Malaysia
INV2569	2013/5/2	BIKE3530	5368.125	7157.5	usr034	Gloria	Fisher	Malaysia
INV2577	2016/3/24	BIKE3680	758.745	1011.66	usr021	Doris	Jones	Malaysia
INV2597	2013/8/13	BIKE3530	1073.625	1431.5	usr049	Rose	Stone	Malaysia
INV2603	2016/2/17	ACCE3830	1174.485	1565.98	usr026	Ralph	Ramos	Malaysia
INV2609	2013/2/11	ACCE3980	9162.5625	12216.75	usr042	Jessica	Larson	Malaysia
INV2614	2015/8/12	BIKE3530	2147.25	2863	usr020	Bobby	Bishop	Malaysia
INV2625	2013/5/14	BIKE3680	1011.66	1348.88	usr015	Melissa	Lynch	Malaysia
INV2645	2014/8/30	ACCE3980	1832.5125	2443.35	usr031	Margaret	Matthews	Malaysia
INV2677	2013/3/13	BIKE3680	505.83	674.44	usr007	Christina	Cook	Malaysia
INV2679	2014/6/1	ACCE3830	2348.97	3131.96	usr005	Annie	Fox	Malaysia
INV2685	2014/5/11	BIKE3680	252.915	337.22	usr041	Lillian	Mills	Malaysia
INV2686	2015/2/22	BIKE3530	3220.875	4294.5	usr021	Doris	Jones	Malaysia
INV2707	2014/12/16	BIKE3680	1011.66	1348.88	usr006	Dorothy	Garrett	Malaysia
INV2729	2013/3/2	BIKE3530	4294.5	5726	usr002	Dorothy	Hill	Malaysia
INV2733	2015/3/24	BIKE3530	4294.5	5726	usr016	Kevin	Edwards	Malaysia
INV2750	2013/1/9	BIKE3530	4294.5	5726	usr029	Kelly	Howell	Malaysia
INV2767	2014/8/29	BIKE3680	505.83	674.44	usr037	Samuel	Martin	Malaysia
INV2772	2016/2/5	ACCE3980	1832.5125	2443.35	usr045	Frances	Walker	Malaysia
INV2782	2013/7/1	BIKE3680	505.83	674.44	usr032	Joe	Perry	Malaysia
INV2785	2016/1/22	BIKE3680	505.83	674.44	usr035	Willie	Jackson	Malaysia
INV2808	2014/2/27	BIKE3680	758.745	1011.66	usr029	Kelly	Howell	Malaysia
INV2834	2013/5/14	ACCE3980	9162.5625	12216.75	usr045	Frances	Walker	Malaysia
INV2836	2013/3/25	ACCE3830	1174.485	1565.98	usr006	Dorothy	Garrett	Malaysia
INV2844	2015/9/29	ACCE3980	5497.5375	7330.05	usr001	Elizabeth	Hayes	Malaysia
INV2895	2015/3/9	BIKE3530	3220.875	4294.5	usr004	Willie	Montgomery	Malaysia
INV2908	2014/12/29	BIKE3680	505.83	674.44	usr010	Gregory	Sanders	Malaysia
INV2919	2013/3/11	BIKE4620	936.7125	1248.95	usr027	Patricia	Jacobs	Malaysia
INV2942	2015/11/3	BIKE3680	505.83	674.44	usr012	Terry	Ruiz	Malaysia
INV2960	2014/3/14	BIKE4620	936.7125	1248.95	usr007	Christina	Cook	Malaysia
INV2971	2013/3/10	BIKE3530	2147.25	2863	usr044	Clarence	Ortiz	Malaysia
INV2984	2014/4/8	BIKE3680	505.83	674.44	usr015	Melissa	Lynch	Malaysia
INV2991	2015/9/30	BIKE3680	505.83	674.44	usr021	Doris	Jones	Malaysia
INV3001	2015/11/27	ACCE3830	2936.2125	3914.95	usr027	Patricia	Jacobs	Malaysia
INV3119	2015/5/15	ACCE3830	1174.485	1565.98	usr045	Frances	Walker	Malaysia
INV3121	2014/6/19	ACCE3830	587.2425	782.99	usr030	Frank	Fernandez	Malaysia
INV3132	2015/4/24	ACCE3830	1174.485	1565.98	usr048	Debra	Riley	Malaysia
INV3157	2013/3/29	ACCE3830	2348.97	3131.96	usr033	Keith	Cox	Malaysia
INV3160	2014/10/4	ACCE3980	7330.05	9773.4	usr015	Melissa	Lynch	Malaysia
INV3173	2014/3/21	BIKE3680	252.915	337.22	usr010	Gregory	Sanders	Malaysia
INV3179	2013/11/13	ACCE3980	3665.025	4886.7	usr021	Doris	Jones	Malaysia
INV3213	2014/1/30	BIKE3680	505.83	674.44	usr029	Kelly	Howell	Malaysia
INV3264	2014/9/2	ACCE3980	9162.5625	12216.75	usr046	Kathleen	Scott	Malaysia
INV3284	2014/5/22	BIKE4620	749.37	999.16	usr016	Kevin	Edwards	Malaysia
INV3286	2013/3/24	BIKE4620	187.3425	249.79	usr001	Elizabeth	Hayes	Malaysia
INV3287	2013/2/8	ACCE3830	2348.97	3131.96	usr020	Bobby	Bishop	Malaysia
INV3294	2014/9/7	ACCE3830	1174.485	1565.98	usr017	Donald	Thomas	Malaysia
INV3301	2016/2/24	ACCE3830	1174.485	1565.98	usr014	Joe	Warren	Malaysia
INV3313	2015/10/17	ACCE3980	1832.5125	2443.35	usr018	Roy	Jackson	Malaysia
INV3316	2016/4/16	BIKE3680	758.745	1011.66	usr041	Lillian	Mills	Malaysia
INV3322	2015/11/22	BIKE3680	1264.575	1686.1	usr024	Barbara	Martinez	Malaysia
INV3371	2013/9/19	ACCE3980	1832.5125	2443.35	usr027	Patricia	Jacobs	Malaysia
INV3374	2015/6/16	BIKE3530	4294.5	5726	usr021	Doris	Jones	Malaysia
INV3378	2015/6/18	ACCE3830	2348.97	3131.96	usr004	Willie	Montgomery	Malaysia
INV0005	2013/10/27	ACCE3920	1721.2425	2294.99	usr024	Barbara	Martinez	Malaysia
INV0010	2015/8/3	ACCE4765	4555.6875	6074.25	usr021	Doris	Jones	Malaysia
INV0014	2014/5/1	CLTH4360	74.1675	98.89	usr018	Roy	Jackson	Malaysia
INV0017	2014/7/18	BIKE3620	1264.575	1686.1	usr049	Rose	Stone	Malaysia
INV0020	2013/4/2	ACCE4765	4555.6875	6074.25	usr034	Gloria	Fisher	Malaysia
INV0032	2015/3/23	BIKE4465	1505.865	2007.82	usr007	Christina	Cook	Malaysia
INV0042	2015/10/7	BIKE4600	396.075	528.1	usr001	Elizabeth	Hayes	Malaysia
INV0047	2015/12/17	ACCE3895	6959.97	9279.96	usr019	William	Grant	Malaysia
INV0048	2014/10/25	ACCE3895	1739.9925	2319.99	usr038	Douglas	Jenkins	Malaysia
INV0049	2013/5/12	ACCE3895	6959.97	9279.96	usr047	Martin	King	Malaysia
INV0068	2014/5/21	ACCE3760	5367.405	7156.54	usr027	Patricia	Jacobs	Malaysia
INV0079	2013/1/9	ACCE4945	2024.9625	2699.95	usr042	Jessica	Larson	Malaysia
INV0082	2016/3/22	BIKE4495	750.195	1000.26	usr018	Roy	Jackson	Malaysia
INV0084	2016/3/27	CLTH4360	283.185	377.58	usr021	Doris	Jones	Malaysia
INV0094	2013/8/6	BIKE3700	5116.875	6822.5	usr042	Jessica	Larson	Malaysia
INV0095	2014/12/16	ACCE4765	911.1375	1214.85	usr024	Barbara	Martinez	Malaysia
INV0097	2014/11/27	BIKE3700	1023.375	1364.5	usr026	Ralph	Ramos	Malaysia
INV0105	2015/10/12	CLTH4360	114.6225	152.83	usr045	Frances	Walker	Malaysia
INV0108	2015/9/9	ACCE4945	1619.97	2159.96	usr049	Rose	Stone	Malaysia
INV0111	2014/10/24	ACCE3745	2683.7025	3578.27	usr030	Frank	Fernandez	Malaysia
INV0113	2014/9/20	ACCE4945	2024.9625	2699.95	usr002	Dorothy	Hill	Malaysia
INV0120	2015/10/30	BIKE4015	394.8525	526.47	usr034	Gloria	Fisher	Malaysia
INV0126	2013/7/3	ACCE3745	10734.81	14313.08	usr022	Elizabeth	Weaver	Malaysia
INV0131	2014/3/4	ACCE3760	10734.81	14313.08	usr033	Keith	Cox	Malaysia
INV0146	2014/7/30	BIKE3620	758.745	1011.66	usr015	Melissa	Lynch	Malaysia
INV0151	2014/8/3	ACCE3760	5367.405	7156.54	usr020	Bobby	Bishop	Malaysia
INV0156	2016/4/7	BIKE4495	1250.325	1667.1	usr040	Judy	Snyder	Malaysia
INV0163	2013/12/8	ACCE4765	911.1375	1214.85	usr018	Roy	Jackson	Malaysia
INV0170	2013/1/27	ACCE3745	8051.1075	10734.81	usr004	Willie	Montgomery	Malaysia
INV0173	2015/10/4	ACCE4820	556.7625	742.35	usr034	Gloria	Fisher	Malaysia
INV0178	2014/5/24	CLTH4360	94.395	125.86	usr026	Ralph	Ramos	Malaysia
INV0198	2015/8/9	BIKE4600	396.075	528.1	usr030	Frank	Fernandez	Malaysia
INV0203	2013/12/1	BIKE3620	758.745	1011.66	usr028	Jennifer	Bell	Malaysia
INV0210	2013/9/28	ACCE3895	8699.9625	11599.95	usr032	Joe	Perry	Malaysia
INV0212	2015/3/7	ACCE3895	3479.985	4639.98	usr033	Keith	Cox	Malaysia
INV0213	2014/3/31	BIKE3620	505.83	674.44	usr043	Raymond	Johnston	Malaysia
INV0221	2015/9/27	ACCE3760	5367.405	7156.54	usr050	Maria	Stanley	Malaysia
INV0224	2015/7/7	ACCE4765	2733.4125	3644.55	usr009	Andrew	Andrews	Malaysia
INV0233	2013/1/8	ACCE4765	4555.6875	6074.25	usr047	Martin	King	Malaysia
INV0235	2015/5/28	ACCE3760	5367.405	7156.54	usr003	Wayne	Parker	Malaysia
INV0238	2015/4/4	BIKE4495	250.065	333.42	usr030	Frank	Fernandez	Malaysia
INV0240	2013/3/2	BIKE4015	131.6175	175.49	usr031	Margaret	Matthews	Malaysia
INV0250	2013/9/18	BIKE4465	2258.7975	3011.73	usr021	Doris	Jones	Malaysia
INV0251	2013/3/18	BIKE3700	4093.5	5458	usr045	Frances	Walker	Malaysia
INV0268	2014/4/25	BIKE3700	3070.125	4093.5	usr037	Samuel	Martin	Malaysia
INV0275	2013/7/3	BIKE4015	526.47	701.96	usr020	Bobby	Bishop	Malaysia
INV0286	2014/7/4	ACCE3920	1721.2425	2294.99	usr037	Samuel	Martin	Malaysia
INV0291	2015/4/10	ACCE4765	4555.6875	6074.25	usr013	Louis	Rice	Malaysia
INV0293	2013/5/21	ACCE4945	1619.97	2159.96	usr034	Gloria	Fisher	Malaysia
INV0295	2013/6/22	BIKE4015	526.47	701.96	usr025	David	Carr	Malaysia
INV0296	2014/10/12	BIKE4600	990.1875	1320.25	usr033	Keith	Cox	Malaysia
INV0300	2014/1/5	BIKE4600	792.15	1056.2	usr049	Rose	Stone	Malaysia
INV0313	2013/6/26	BIKE3700	5116.875	6822.5	usr004	Willie	Montgomery	Malaysia
INV0322	2013/8/1	CLTH4360	168.5625	224.75	usr039	Samuel	Cruz	Malaysia
INV0325	2013/4/30	ACCE3745	5367.405	7156.54	usr037	Samuel	Martin	Malaysia
INV0329	2014/4/3	ACCE3760	10734.81	14313.08	usr015	Melissa	Lynch	Malaysia
INV0330	2015/9/3	ACCE4765	4555.6875	6074.25	usr038	Douglas	Jenkins	Malaysia
INV0332	2014/2/7	ACCE3920	5163.7275	6884.97	usr013	Louis	Rice	Malaysia
INV0336	2015/7/2	BIKE4495	1000.26	1333.68	usr032	Joe	Perry	Malaysia
INV0343	2013/6/8	BIKE4015	526.47	701.96	usr022	Elizabeth	Weaver	Malaysia
INV0344	2014/7/6	ACCE3745	2683.7025	3578.27	usr049	Rose	Stone	Malaysia
INV0346	2013/8/10	ACCE3895	8699.9625	11599.95	usr033	Keith	Cox	Malaysia
INV0355	2015/3/5	BIKE3700	2046.75	2729	usr001	Elizabeth	Hayes	Malaysia
INV0366	2015/11/21	ACCE3895	5219.9775	6959.97	usr049	Rose	Stone	Malaysia
INV0381	2013/5/23	BIKE3620	1264.575	1686.1	usr049	Rose	Stone	Malaysia
INV0399	2013/2/23	ACCE3920	3442.485	4589.98	usr007	Christina	Cook	Malaysia
INV0411	2013/7/4	CLTH4360	316.8975	422.53	usr027	Patricia	Jacobs	Malaysia
INV0412	2013/11/30	BIKE3620	758.745	1011.66	usr028	Jennifer	Bell	Malaysia
INV0416	2015/9/1	BIKE4015	658.0875	877.45	usr031	Margaret	Matthews	Malaysia
INV0425	2015/1/5	ACCE4820	2783.8125	3711.75	usr035	Willie	Jackson	Malaysia
INV0426	2015/12/24	BIKE4495	750.195	1000.26	usr001	Elizabeth	Hayes	Malaysia
INV0427	2013/8/14	ACCE3895	5219.9775	6959.97	usr012	Terry	Ruiz	Malaysia
INV0431	2015/12/6	ACCE4820	556.7625	742.35	usr015	Melissa	Lynch	Malaysia
INV0435	2014/4/2	ACCE3920	5163.7275	6884.97	usr009	Andrew	Andrews	Malaysia
INV0437	2013/3/10	ACCE3895	1739.9925	2319.99	usr040	Judy	Snyder	Malaysia
INV0440	2015/9/5	BIKE3620	1264.575	1686.1	usr026	Ralph	Ramos	Malaysia
INV0441	2015/4/5	BIKE3620	758.745	1011.66	usr016	Kevin	Edwards	Malaysia
INV0444	2015/3/8	BIKE4465	752.9325	1003.91	usr031	Margaret	Matthews	Malaysia
INV0447	2015/5/2	ACCE3895	8699.9625	11599.95	usr023	Randy	Brown	Malaysia
INV0449	2014/1/7	BIKE4465	1505.865	2007.82	usr029	Kelly	Howell	Malaysia
INV0452	2013/11/27	ACCE4765	911.1375	1214.85	usr038	Douglas	Jenkins	Malaysia
INV0457	2013/8/8	BIKE4465	3764.6625	5019.55	usr013	Louis	Rice	Malaysia
INV0462	2013/5/12	BIKE3700	1023.375	1364.5	usr040	Judy	Snyder	Malaysia
INV0465	2015/12/21	ACCE4820	2227.05	2969.4	usr004	Willie	Montgomery	Malaysia
INV0471	2013/12/5	CLTH4360	310.155	413.54	usr041	Lillian	Mills	Malaysia
INV0482	2014/1/15	ACCE3760	13418.5125	17891.35	usr029	Kelly	Howell	Malaysia
INV0489	2013/4/13	ACCE4820	1670.2875	2227.05	usr029	Kelly	Howell	Malaysia
INV0493	2013/3/2	BIKE4465	752.9325	1003.91	usr036	Nicole	Mendoza	Malaysia
INV0497	2016/1/31	ACCE4945	2024.9625	2699.95	usr007	Christina	Cook	Malaysia
INV0515	2014/7/26	BIKE4465	1505.865	2007.82	usr033	Keith	Cox	Malaysia
INV0524	2013/3/3	ACCE4945	404.9925	539.99	usr004	Willie	Montgomery	Malaysia
INV0527	2015/8/31	CLTH4360	107.88	143.84	usr031	Margaret	Matthews	Malaysia
INV0530	2013/10/10	ACCE4765	1822.275	2429.7	usr009	Andrew	Andrews	Malaysia
INV0531	2013/12/8	BIKE3620	505.83	674.44	usr031	Margaret	Matthews	Malaysia
INV0538	2014/5/18	BIKE3620	1011.66	1348.88	usr018	Roy	Jackson	Malaysia
INV0552	2013/8/16	ACCE4820	1113.525	1484.7	usr021	Doris	Jones	Malaysia
INV0557	2014/10/17	BIKE4465	1505.865	2007.82	usr012	Terry	Ruiz	Malaysia
INV0565	2014/7/10	ACCE3760	10734.81	14313.08	usr033	Keith	Cox	Malaysia
INV0566	2016/1/6	ACCE3920	1721.2425	2294.99	usr037	Samuel	Martin	Malaysia
INV0578	2015/8/5	BIKE4465	3764.6625	5019.55	usr017	Donald	Thomas	Malaysia
INV0586	2014/2/22	BIKE4465	3011.73	4015.64	usr009	Andrew	Andrews	Malaysia
INV0593	2014/1/22	BIKE3620	505.83	674.44	usr045	Frances	Walker	Malaysia
INV0599	2015/8/15	BIKE3700	1023.375	1364.5	usr048	Debra	Riley	Malaysia
INV0607	2014/4/16	CLTH4360	182.0475	242.73	usr035	Willie	Jackson	Malaysia
INV0608	2014/1/22	BIKE3620	1011.66	1348.88	usr032	Joe	Perry	Malaysia
INV0612	2015/10/3	BIKE3620	1011.66	1348.88	usr013	Louis	Rice	Malaysia
INV0613	2014/12/12	BIKE4465	1505.865	2007.82	usr049	Rose	Stone	Malaysia
INV0614	2014/10/9	ACCE3895	1739.9925	2319.99	usr043	Raymond	Johnston	Malaysia
INV0618	2013/12/11	ACCE3760	2683.7025	3578.27	usr024	Barbara	Martinez	Malaysia
INV0621	2015/9/26	CLTH4360	222.5025	296.67	usr014	Joe	Warren	Malaysia
INV0624	2013/6/27	ACCE4945	809.985	1079.98	usr027	Patricia	Jacobs	Malaysia
INV0629	2013/1/10	ACCE3760	8051.1075	10734.81	usr019	William	Grant	Malaysia
INV0633	2016/3/26	BIKE4600	990.1875	1320.25	usr038	Douglas	Jenkins	Malaysia
INV0635	2015/8/30	BIKE4495	1000.26	1333.68	usr012	Terry	Ruiz	Malaysia
INV0638	2013/8/17	ACCE3745	8051.1075	10734.81	usr026	Ralph	Ramos	Malaysia
INV0642	2016/2/17	ACCE4765	2733.4125	3644.55	usr046	Kathleen	Scott	Malaysia
INV0646	2014/2/14	CLTH4360	168.5625	224.75	usr044	Clarence	Ortiz	Malaysia
INV0651	2014/6/2	ACCE4765	2733.4125	3644.55	usr022	Elizabeth	Weaver	Malaysia
INV0653	2015/9/27	BIKE4600	396.075	528.1	usr012	Terry	Ruiz	Malaysia
INV0654	2015/5/29	ACCE3745	2683.7025	3578.27	usr039	Samuel	Cruz	Malaysia
INV0655	2015/10/5	ACCE4945	1214.9775	1619.97	usr024	Barbara	Martinez	Malaysia
INV0661	2013/12/24	BIKE3620	505.83	674.44	usr005	Annie	Fox	Malaysia
INV0668	2013/8/2	ACCE4765	4555.6875	6074.25	usr042	Jessica	Larson	Malaysia
INV0682	2015/5/5	ACCE4765	2733.4125	3644.55	usr005	Annie	Fox	Malaysia
INV0688	2013/10/15	ACCE3760	13418.5125	17891.35	usr028	Jennifer	Bell	Malaysia
INV0699	2013/6/14	BIKE4465	3011.73	4015.64	usr032	Joe	Perry	Malaysia
INV0701	2015/9/15	ACCE4820	2227.05	2969.4	usr014	Joe	Warren	Malaysia
INV0713	2016/4/6	BIKE4600	396.075	528.1	usr037	Samuel	Martin	Malaysia
INV0715	2015/11/30	BIKE3700	4093.5	5458	usr004	Willie	Montgomery	Malaysia
INV0716	2013/2/16	ACCE4945	1214.9775	1619.97	usr008	Rachel	Arnold	Malaysia
INV0731	2014/1/30	CLTH4360	40.455	53.94	usr005	Annie	Fox	Malaysia
INV0745	2013/9/10	BIKE4495	250.065	333.42	usr004	Willie	Montgomery	Malaysia
INV0747	2015/1/15	ACCE4820	2783.8125	3711.75	usr033	Keith	Cox	Malaysia
INV0752	2015/6/5	BIKE4465	2258.7975	3011.73	usr018	Roy	Jackson	Malaysia
INV0754	2013/11/11	ACCE4765	2733.4125	3644.55	usr033	Keith	Cox	Malaysia
INV0760	2014/2/15	BIKE3620	252.915	337.22	usr012	Terry	Ruiz	Malaysia
INV0765	2015/5/8	BIKE3620	1264.575	1686.1	usr011	Edward	Kennedy	Malaysia
INV0770	2015/6/10	CLTH4360	134.85	179.8	usr006	Dorothy	Garrett	Malaysia
INV0775	2015/9/20	BIKE3620	1011.66	1348.88	usr046	Kathleen	Scott	Malaysia
INV0784	2014/7/18	ACCE4765	2733.4125	3644.55	usr017	Donald	Thomas	Malaysia
INV0789	2015/6/25	ACCE4820	2227.05	2969.4	usr007	Christina	Cook	Malaysia
INV0790	2014/4/6	BIKE4465	3764.6625	5019.55	usr042	Jessica	Larson	Malaysia
INV0793	2015/10/18	ACCE3920	1721.2425	2294.99	usr028	Jennifer	Bell	Malaysia
INV0796	2015/1/18	ACCE3895	6959.97	9279.96	usr048	Debra	Riley	Malaysia
INV0798	2013/5/26	ACCE3920	6884.97	9179.96	usr006	Dorothy	Garrett	Malaysia
INV0800	2013/3/7	BIKE3700	4093.5	5458	usr033	Keith	Cox	Malaysia
INV0801	2014/8/17	ACCE3895	5219.9775	6959.97	usr024	Barbara	Martinez	Malaysia
INV0802	2014/11/15	BIKE3620	505.83	674.44	usr024	Barbara	Martinez	Malaysia
INV0814	2015/6/1	BIKE4465	2258.7975	3011.73	usr020	Bobby	Bishop	Malaysia
INV0816	2013/6/2	ACCE4945	1214.9775	1619.97	usr017	Donald	Thomas	Malaysia
INV0833	2015/8/8	BIKE4465	3011.73	4015.64	usr040	Judy	Snyder	Malaysia
INV0838	2014/3/17	BIKE3700	3070.125	4093.5	usr044	Clarence	Ortiz	Malaysia
INV0846	2013/12/11	BIKE4495	750.195	1000.26	usr022	Elizabeth	Weaver	Malaysia
INV0849	2014/9/6	BIKE4600	990.1875	1320.25	usr007	Christina	Cook	Malaysia
INV0850	2014/11/18	BIKE4015	131.6175	175.49	usr034	Gloria	Fisher	Malaysia
INV0855	2015/12/3	ACCE3745	2683.7025	3578.27	usr041	Lillian	Mills	Malaysia
INV0866	2015/8/24	BIKE3620	758.745	1011.66	usr007	Christina	Cook	Malaysia
INV0875	2014/7/20	BIKE4600	396.075	528.1	usr028	Jennifer	Bell	Malaysia
INV0876	2013/5/24	BIKE4015	526.47	701.96	usr009	Andrew	Andrews	Malaysia
INV0877	2013/3/26	ACCE4820	1113.525	1484.7	usr017	Donald	Thomas	Malaysia
INV0885	2014/2/20	ACCE3920	6884.97	9179.96	usr018	Roy	Jackson	Malaysia
INV0887	2014/8/15	BIKE4495	750.195	1000.26	usr030	Frank	Fernandez	Malaysia
INV0893	2013/1/8	ACCE3760	2683.7025	3578.27	usr006	Dorothy	Garrett	Malaysia
INV0899	2014/12/24	ACCE4765	4555.6875	6074.25	usr047	Martin	King	Malaysia
INV0900	2016/1/1	ACCE3895	6959.97	9279.96	usr044	Clarence	Ortiz	Malaysia
INV0919	2016/3/19	BIKE4495	500.13	666.84	usr025	David	Carr	Malaysia
INV0933	2014/2/20	BIKE4495	250.065	333.42	usr048	Debra	Riley	Malaysia
INV0945	2015/8/24	ACCE4820	2783.8125	3711.75	usr030	Frank	Fernandez	Malaysia
INV0953	2015/10/18	CLTH4360	53.94	71.92	usr027	Patricia	Jacobs	Malaysia
INV0959	2014/5/16	ACCE3760	2683.7025	3578.27	usr037	Samuel	Martin	Malaysia
INV0962	2015/10/22	ACCE3920	1721.2425	2294.99	usr042	Jessica	Larson	Malaysia
INV0963	2014/10/21	BIKE4465	3011.73	4015.64	usr031	Margaret	Matthews	Malaysia
INV0969	2014/1/30	CLTH4360	337.125	449.5	usr034	Gloria	Fisher	Malaysia
INV0981	2015/7/20	BIKE4015	394.8525	526.47	usr023	Randy	Brown	Malaysia
INV0983	2014/5/14	ACCE3920	8606.2125	11474.95	usr014	Joe	Warren	Malaysia
INV0994	2016/1/13	BIKE4495	750.195	1000.26	usr028	Jennifer	Bell	Malaysia
INV0998	2016/4/17	BIKE3620	505.83	674.44	usr009	Andrew	Andrews	Malaysia
INV1006	2015/3/2	BIKE3620	1011.66	1348.88	usr043	Raymond	Johnston	Malaysia
INV1009	2013/12/15	BIKE3620	505.83	674.44	usr015	Melissa	Lynch	Malaysia
INV1012	2013/12/28	ACCE3745	8051.1075	10734.81	usr022	Elizabeth	Weaver	Malaysia
